Year,Month,Day,Date,Open,High,Low,Close,Adj Close,Volume
2004,05,11,2004-05-11,25.68,25.68,25.68,25.68,18.880306,0
2004,05,12,2004-05-12,25.709999,25.709999,25.709999,25.709999,18.902367,0
2004,05,13,2004-05-13,25.690001000000002,25.690001000000002,25.690001000000002,25.690001000000002,18.887665,0
2004,05,14,2004-05-14,25.66,25.66,25.66,25.66,18.86561,0
2004,05,17,2004-05-17,25.379998999999998,25.379998999999998,25.379998999999998,25.379998999999998,18.659751999999997,0
2004,05,18,2004-05-18,25.57,25.57,25.57,25.57,18.799442000000003,0
2004,05,19,2004-05-19,25.51,25.51,25.51,25.51,18.755325,0
2004,05,20,2004-05-20,25.530001000000002,25.530001000000002,25.530001000000002,25.530001000000002,18.770032999999998,0
2004,05,21,2004-05-21,25.639999,25.639999,25.639999,25.639999,18.850901,0
2004,05,24,2004-05-24,25.73,25.73,25.73,25.73,18.917068,0
2004,05,25,2004-05-25,26.16,26.16,26.16,26.16,19.233219000000002,0
2004,05,26,2004-05-26,26.23,26.23,26.23,26.23,19.284685,0
2004,05,27,2004-05-27,26.370001000000002,26.370001000000002,26.370001000000002,26.370001000000002,19.387613,0
2004,05,28,2004-05-28,26.379998999999998,26.379998999999998,26.379998999999998,26.379998999999998,19.394962,0
2004,06,01,2004-06-01,26.41,26.41,26.41,26.41,19.417025,0
2004,06,02,2004-06-02,26.49,26.49,26.49,26.49,19.475839999999998,0
2004,06,03,2004-06-03,26.26,26.26,26.26,26.26,19.306738,0
2004,06,04,2004-06-04,26.41,26.41,26.41,26.41,19.417025,0
2004,06,07,2004-06-07,26.83,26.83,26.83,26.83,19.725804999999998,0
2004,06,08,2004-06-08,26.85,26.85,26.85,26.85,19.740519,0
2004,06,09,2004-06-09,26.58,26.58,26.58,26.58,19.542009,0
2004,06,10,2004-06-10,26.68,26.68,26.68,26.68,19.61553,0
2004,06,14,2004-06-14,26.4,26.4,26.4,26.4,19.409666,0
2004,06,15,2004-06-15,26.59,26.59,26.59,26.59,19.549355,0
2004,06,16,2004-06-16,26.639999,26.639999,26.639999,26.639999,19.586121,0
2004,06,17,2004-06-17,26.610001,26.610001,26.610001,26.610001,19.564058,0
2004,06,18,2004-06-18,26.66,26.66,26.66,26.66,19.671055,0
2004,06,21,2004-06-21,26.559998999999998,26.559998999999998,26.559998999999998,26.559998999999998,19.597271,0
2004,06,22,2004-06-22,26.66,26.66,26.66,26.66,19.671055,0
2004,06,23,2004-06-23,26.9,26.9,26.9,26.9,19.848137,0
2004,06,24,2004-06-24,26.84,26.84,26.84,26.84,19.803865,0
2004,06,25,2004-06-25,26.67,26.67,26.67,26.67,19.748333,0
2004,06,28,2004-06-28,26.629998999999998,26.629998999999998,26.629998999999998,26.629998999999998,19.718712,0
2004,06,29,2004-06-29,26.700001,26.700001,26.700001,26.700001,19.770542000000003,0
2004,06,30,2004-06-30,26.83,26.83,26.83,26.83,19.866802,0
2004,07,01,2004-07-01,26.559998999999998,26.559998999999998,26.559998999999998,26.559998999999998,19.66688,0
2004,07,02,2004-07-02,26.5,26.5,26.5,26.5,19.622452,0
2004,07,06,2004-07-06,26.25,26.25,26.25,26.25,19.43733,0
2004,07,07,2004-07-07,26.299999,26.299999,26.299999,26.299999,19.474354,0
2004,07,08,2004-07-08,26.049999,26.049999,26.049999,26.049999,19.289238,0
2004,07,09,2004-07-09,26.129998999999998,26.129998999999998,26.129998999999998,26.129998999999998,19.348475,0
2004,07,12,2004-07-12,26.15,26.15,26.15,26.15,19.363289,0
2004,07,13,2004-07-13,26.16,26.16,26.16,26.16,19.370682000000002,0
2004,07,14,2004-07-14,26.08,26.08,26.08,26.08,19.311447,0
2004,07,15,2004-07-15,26.01,26.01,26.01,26.01,19.259613,0
2004,07,16,2004-07-16,25.870001000000002,25.870001000000002,25.870001000000002,25.870001000000002,19.155951,0
2004,07,19,2004-07-19,25.85,25.85,25.85,25.85,19.141151,0
2004,07,20,2004-07-20,26.059998999999998,26.059998999999998,26.059998999999998,26.059998999999998,19.296648,0
2004,07,21,2004-07-21,25.67,25.67,25.67,25.67,19.007864,0
2004,07,22,2004-07-22,25.700001,25.700001,25.700001,25.700001,19.030079,0
2004,07,23,2004-07-23,25.440001000000002,25.440001000000002,25.440001000000002,25.440001000000002,18.837547,0
2004,07,26,2004-07-26,25.34,25.34,25.34,25.34,18.763512,0
2004,07,27,2004-07-27,25.620001000000002,25.620001000000002,25.620001000000002,25.620001000000002,18.970842,0
2004,07,28,2004-07-28,25.6,25.6,25.6,25.6,18.956022,0
2004,07,29,2004-07-29,25.77,25.77,25.77,25.77,19.081905,0
2004,07,30,2004-07-30,25.809998999999998,25.809998999999998,25.809998999999998,25.809998999999998,19.111526,0
2004,08,02,2004-08-02,25.92,25.92,25.92,25.92,19.192978,0
2004,08,03,2004-08-03,25.73,25.73,25.73,25.73,19.052286,0
2004,08,04,2004-08-04,25.68,25.68,25.68,25.68,19.015266,0
2004,08,05,2004-08-05,25.26,25.26,25.26,25.26,18.704266,0
2004,08,06,2004-08-06,24.870001000000002,24.870001000000002,24.870001000000002,24.870001000000002,18.415483,0
2004,08,09,2004-08-09,24.879998999999998,24.879998999999998,24.879998999999998,24.879998999999998,18.422888,0
2004,08,10,2004-08-10,25.219998999999998,25.219998999999998,25.219998999999998,25.219998999999998,18.674644,0
2004,08,11,2004-08-11,25.15,25.15,25.15,25.15,18.622812,0
2004,08,12,2004-08-12,24.85,24.85,24.85,24.85,18.400667000000002,0
2004,08,13,2004-08-13,24.879998999999998,24.879998999999998,24.879998999999998,24.879998999999998,18.422888,0
2004,08,16,2004-08-16,25.23,25.23,25.23,25.23,18.682055,0
2004,08,17,2004-08-17,25.299999,25.299999,25.299999,25.299999,18.733891,0
2004,08,18,2004-08-18,25.639999,25.639999,25.639999,25.639999,18.98564,0
2004,08,19,2004-08-19,25.540001,25.540001,25.540001,25.540001,18.911598,0
2004,08,20,2004-08-20,25.76,25.76,25.76,25.76,19.074507,0
2004,08,23,2004-08-23,25.68,25.68,25.68,25.68,19.015266,0
2004,08,24,2004-08-24,25.690001000000002,25.690001000000002,25.690001000000002,25.690001000000002,19.022669,0
2004,08,25,2004-08-25,25.9,25.9,25.9,25.9,19.178164000000002,0
2004,08,26,2004-08-26,25.889999,25.889999,25.889999,25.889999,19.170761,0
2004,08,27,2004-08-27,25.98,25.98,25.98,25.98,19.237408,0
2004,08,30,2004-08-30,25.76,25.76,25.76,25.76,19.074507,0
2004,08,31,2004-08-31,25.889999,25.889999,25.889999,25.889999,19.170761,0
2004,09,01,2004-09-01,25.969998999999998,25.969998999999998,25.969998999999998,25.969998999999998,19.23,0
2004,09,02,2004-09-02,26.26,26.26,26.26,26.26,19.44474,0
2004,09,03,2004-09-03,26.15,26.15,26.15,26.15,19.363289,0
2004,09,07,2004-09-07,26.34,26.34,26.34,26.34,19.503973000000002,0
2004,09,08,2004-09-08,26.209999,26.209999,26.209999,26.209999,19.407715,0
2004,09,09,2004-09-09,26.290001,26.290001,26.290001,26.290001,19.466951,0
2004,09,10,2004-09-10,26.43,26.43,26.43,26.43,19.570614000000003,0
2004,09,13,2004-09-13,26.51,26.51,26.51,26.51,19.629848000000003,0
2004,09,14,2004-09-14,26.549999,26.549999,26.549999,26.549999,19.659468,0
2004,09,15,2004-09-15,26.379998999999998,26.379998999999998,26.379998999999998,26.379998999999998,19.533592000000002,0
2004,09,16,2004-09-16,26.49,26.49,26.49,26.49,19.615047,0
2004,09,17,2004-09-17,26.58,26.58,26.58,26.58,19.68169,0
2004,09,20,2004-09-20,26.440001000000002,26.440001000000002,26.440001000000002,26.440001000000002,19.578016,0
2004,09,21,2004-09-21,26.620001000000002,26.620001000000002,26.620001000000002,26.620001000000002,19.7113,0
2004,09,22,2004-09-22,26.25,26.25,26.25,26.25,19.43733,0
2004,09,23,2004-09-23,26.16,26.16,26.16,26.16,19.370682000000002,0
2004,09,24,2004-09-24,26.110001,26.110001,26.110001,26.110001,19.404881,0
2004,09,27,2004-09-27,25.93,25.93,25.93,25.93,19.271105,0
2004,09,28,2004-09-28,26.1,26.1,26.1,26.1,19.39744,0
2004,09,29,2004-09-29,26.23,26.23,26.23,26.23,19.494066,0
2004,09,30,2004-09-30,26.25,26.25,26.25,26.25,19.508923,0
2004,10,01,2004-10-01,26.65,26.65,26.65,26.65,19.806198000000002,0
2004,10,04,2004-10-04,26.75,26.75,26.75,26.75,19.880526,0
2004,10,05,2004-10-05,26.73,26.73,26.73,26.73,19.865665,0
2004,10,06,2004-10-06,26.91,26.91,26.91,26.91,19.999439000000002,0
2004,10,07,2004-10-07,26.629998999999998,26.629998999999998,26.629998999999998,26.629998999999998,19.791339999999998,0
2004,10,08,2004-10-08,26.43,26.43,26.43,26.43,19.642706,0
2004,10,11,2004-10-11,26.48,26.48,26.48,26.48,19.679861,0
2004,10,12,2004-10-12,26.42,26.42,26.42,26.42,19.635269,0
2004,10,13,2004-10-13,26.23,26.23,26.23,26.23,19.494066,0
2004,10,14,2004-10-14,26.01,26.01,26.01,26.01,19.330553,0
2004,10,15,2004-10-15,26.129998999999998,26.129998999999998,26.129998999999998,26.129998999999998,19.419736999999998,0
2004,10,18,2004-10-18,26.26,26.26,26.26,26.26,19.516361,0
2004,10,19,2004-10-19,26.030001000000002,26.030001000000002,26.030001000000002,26.030001000000002,19.345420999999998,0
2004,10,20,2004-10-20,26.049999,26.049999,26.049999,26.049999,19.360287,0
2004,10,21,2004-10-21,26.16,26.16,26.16,26.16,19.442034,0
2004,10,22,2004-10-22,25.91,25.91,25.91,25.91,19.256241,0
2004,10,25,2004-10-25,25.91,25.91,25.91,25.91,19.256241,0
2004,10,26,2004-10-26,26.26,26.26,26.26,26.26,19.516361,0
2004,10,27,2004-10-27,26.610001,26.610001,26.610001,26.610001,19.776476000000002,0
2004,10,28,2004-10-28,26.65,26.65,26.65,26.65,19.806198000000002,0
2004,10,29,2004-10-29,26.700001,26.700001,26.700001,26.700001,19.843367,0
2004,11,01,2004-11-01,26.719998999999998,26.719998999999998,26.719998999999998,26.719998999999998,19.858227,0
2004,11,02,2004-11-02,26.709999,26.709999,26.709999,26.709999,19.8508,0
2004,11,03,2004-11-03,27.030001000000002,27.030001000000002,27.030001000000002,27.030001000000002,20.088621,0
2004,11,04,2004-11-04,27.43,27.43,27.43,27.43,20.3859,0
2004,11,05,2004-11-05,27.530001000000002,27.530001000000002,27.530001000000002,27.530001000000002,20.460210999999997,0
2004,11,08,2004-11-08,27.49,27.49,27.49,27.49,20.430489,0
2004,11,09,2004-11-09,27.51,27.51,27.51,27.51,20.445349,0
2004,11,10,2004-11-10,27.52,27.52,27.52,27.52,20.452782,0
2004,11,11,2004-11-11,27.77,27.77,27.77,27.77,20.638588000000002,0
2004,11,12,2004-11-12,28.030001000000002,28.030001000000002,28.030001000000002,28.030001000000002,20.831814,0
2004,11,15,2004-11-15,28.040001,28.040001,28.040001,28.040001,20.839245000000002,0
2004,11,16,2004-11-16,27.85,27.85,27.85,27.85,20.698038,0
2004,11,17,2004-11-17,28.01,28.01,28.01,28.01,20.816952,0
2004,11,18,2004-11-18,28.030001000000002,28.030001000000002,28.030001000000002,28.030001000000002,20.831814,0
2004,11,19,2004-11-19,27.719998999999998,27.719998999999998,27.719998999999998,27.719998999999998,20.601421,0
2004,11,22,2004-11-22,27.9,27.9,27.9,27.9,20.735198999999998,0
2004,11,23,2004-11-23,27.92,27.92,27.92,27.92,20.750063,0
2004,11,24,2004-11-24,28.07,28.07,28.07,28.07,20.861539999999998,0
2004,11,26,2004-11-26,28.1,28.1,28.1,28.1,20.883837,0
2004,11,29,2004-11-29,28.049999,28.049999,28.049999,28.049999,20.846674,0
2004,11,30,2004-11-30,27.950001,27.950001,27.950001,27.950001,20.77236,0
2004,12,01,2004-12-01,28.360001,28.360001,28.360001,28.360001,21.077076,0
2004,12,02,2004-12-02,28.33,28.33,28.33,28.33,21.054776999999998,0
2004,12,03,2004-12-03,28.360001,28.360001,28.360001,28.360001,21.077076,0
2004,12,06,2004-12-06,28.33,28.33,28.33,28.33,21.054776999999998,0
2004,12,07,2004-12-07,27.99,27.99,27.99,27.99,20.802092000000002,0
2004,12,08,2004-12-08,28.129998999999998,28.129998999999998,28.129998999999998,28.129998999999998,20.906137,0
2004,12,09,2004-12-09,28.26,28.26,28.26,28.26,21.002748,0
2004,12,10,2004-12-10,28.26,28.26,28.26,28.26,21.002748,0
2004,12,13,2004-12-13,28.5,28.5,28.5,28.5,21.181116,0
2004,12,14,2004-12-14,28.629998999999998,28.629998999999998,28.629998999999998,28.629998999999998,21.277731,0
2004,12,15,2004-12-15,28.73,28.73,28.73,28.73,21.352064000000002,0
2004,12,16,2004-12-16,28.639999,28.639999,28.639999,28.639999,21.285166,0
2004,12,17,2004-12-17,28.49,28.49,28.49,28.49,21.173691,0
2004,12,20,2004-12-20,28.469998999999998,28.469998999999998,28.469998999999998,28.469998999999998,21.158823,0
2004,12,21,2004-12-21,28.73,28.73,28.73,28.73,21.352064000000002,0
2004,12,22,2004-12-22,28.85,28.85,28.85,28.85,21.44124,0
2004,12,23,2004-12-23,28.68,28.68,28.68,28.68,21.457697,0
2004,12,27,2004-12-27,28.549999,28.549999,28.549999,28.549999,21.360437,0
2004,12,28,2004-12-28,28.790001,28.790001,28.790001,28.790001,21.540001,0
2004,12,29,2004-12-29,28.799999,28.799999,28.799999,28.799999,21.547477999999998,0
2004,12,30,2004-12-30,28.809998999999998,28.809998999999998,28.809998999999998,28.809998999999998,21.554956,0
2004,12,31,2004-12-31,28.77,28.77,28.77,28.77,21.525029999999997,0
2005,01,03,2005-01-03,28.49,28.49,28.49,28.49,21.315544,0
2005,01,04,2005-01-04,28.120001000000002,28.120001000000002,28.120001000000002,28.120001000000002,21.038721,0
2005,01,05,2005-01-05,27.959999,27.959999,27.959999,27.959999,20.919016,0
2005,01,06,2005-01-06,28.059998999999998,28.059998999999998,28.059998999999998,28.059998999999998,20.99382,0
2005,01,07,2005-01-07,28.01,28.01,28.01,28.01,20.956415,0
2005,01,10,2005-01-10,28.120001000000002,28.120001000000002,28.120001000000002,28.120001000000002,21.038721,0
2005,01,11,2005-01-11,27.93,27.93,27.93,27.93,20.896566,0
2005,01,12,2005-01-12,28.030001000000002,28.030001000000002,28.030001000000002,28.030001000000002,20.971382000000002,0
2005,01,13,2005-01-13,27.83,27.83,27.83,27.83,20.821747,0
2005,01,14,2005-01-14,28.02,28.02,28.02,28.02,20.963901999999997,0
2005,01,18,2005-01-18,28.290001,28.290001,28.290001,28.290001,21.165909,0
2005,01,19,2005-01-19,28.030001000000002,28.030001000000002,28.030001000000002,28.030001000000002,20.971382000000002,0
2005,01,20,2005-01-20,27.82,27.82,27.82,27.82,20.814266,0
2005,01,21,2005-01-21,27.67,27.67,27.67,27.67,20.70204,0
2005,01,24,2005-01-24,27.530001000000002,27.530001000000002,27.530001000000002,27.530001000000002,20.597292000000003,0
2005,01,25,2005-01-25,27.620001000000002,27.620001000000002,27.620001000000002,27.620001000000002,20.664623000000002,0
2005,01,26,2005-01-26,27.790001,27.790001,27.790001,27.790001,20.791819,0
2005,01,27,2005-01-27,27.809998999999998,27.809998999999998,27.809998999999998,27.809998999999998,20.806784,0
2005,01,28,2005-01-28,27.73,27.73,27.73,27.73,20.746927,0
2005,01,31,2005-01-31,28.0,28.0,28.0,28.0,20.948930999999998,0
2005,02,01,2005-02-01,28.190001000000002,28.190001000000002,28.190001000000002,28.190001000000002,21.091095000000003,0
2005,02,02,2005-02-02,28.309998999999998,28.309998999999998,28.309998999999998,28.309998999999998,21.180876,0
2005,02,03,2005-02-03,28.24,28.24,28.24,28.24,21.128494,0
2005,02,04,2005-02-04,28.549999,28.549999,28.549999,28.549999,21.360437,0
2005,02,07,2005-02-07,28.52,28.52,28.52,28.52,21.337994000000002,0
2005,02,08,2005-02-08,28.540001,28.540001,28.540001,28.540001,21.352953,0
2005,02,09,2005-02-09,28.27,28.27,28.27,28.27,21.15094,0
2005,02,10,2005-02-10,28.370001000000002,28.370001000000002,28.370001000000002,28.370001000000002,21.225761,0
2005,02,11,2005-02-11,28.59,28.59,28.59,28.59,21.39036,0
2005,02,14,2005-02-14,28.620001000000002,28.620001000000002,28.620001000000002,28.620001000000002,21.412802,0
2005,02,15,2005-02-15,28.709999,28.709999,28.709999,28.709999,21.480142999999998,0
2005,02,16,2005-02-16,28.74,28.74,28.74,28.74,21.502585999999997,0
2005,02,17,2005-02-17,28.52,28.52,28.52,28.52,21.337994000000002,0
2005,02,18,2005-02-18,28.52,28.52,28.52,28.52,21.337994000000002,0
2005,02,22,2005-02-22,28.1,28.1,28.1,28.1,21.023748,0
2005,02,23,2005-02-23,28.24,28.24,28.24,28.24,21.128494,0
2005,02,24,2005-02-24,28.48,28.48,28.48,28.48,21.308058,0
2005,02,25,2005-02-25,28.76,28.76,28.76,28.76,21.517554999999998,0
2005,02,28,2005-02-28,28.59,28.59,28.59,28.59,21.39036,0
2005,03,01,2005-03-01,28.75,28.75,28.75,28.75,21.510067000000003,0
2005,03,02,2005-03-02,28.75,28.75,28.75,28.75,21.510067000000003,0
2005,03,03,2005-03-03,28.76,28.76,28.76,28.76,21.517554999999998,0
2005,03,04,2005-03-04,29.02,29.02,29.02,29.02,21.712082000000002,0
2005,03,07,2005-03-07,29.110001,29.110001,29.110001,29.110001,21.779413,0
2005,03,08,2005-03-08,28.950001,28.950001,28.950001,28.950001,21.659702,0
2005,03,09,2005-03-09,28.66,28.66,28.66,28.66,21.442732,0
2005,03,10,2005-03-10,28.67,28.67,28.67,28.67,21.450216,0
2005,03,11,2005-03-11,28.51,28.51,28.51,28.51,21.330507,0
2005,03,14,2005-03-14,28.690001000000002,28.690001000000002,28.690001000000002,28.690001000000002,21.465176,0
2005,03,15,2005-03-15,28.5,28.5,28.5,28.5,21.323029000000002,0
2005,03,16,2005-03-16,28.26,28.26,28.26,28.26,21.143461,0
2005,03,17,2005-03-17,28.33,28.33,28.33,28.33,21.195837,0
2005,03,18,2005-03-18,28.290001,28.290001,28.290001,28.290001,21.165909,0
2005,03,21,2005-03-21,28.18,28.18,28.18,28.18,21.083607,0
2005,03,22,2005-03-22,27.92,27.92,27.92,27.92,20.889082000000002,0
2005,03,23,2005-03-23,27.780001000000002,27.780001000000002,27.780001000000002,27.780001000000002,20.863556,0
2005,03,24,2005-03-24,27.790001,27.790001,27.790001,27.790001,20.871060999999997,0
2005,03,28,2005-03-28,27.83,27.83,27.83,27.83,20.901104,0
2005,03,29,2005-03-29,27.6,27.6,27.6,27.6,20.728367000000002,0
2005,03,30,2005-03-30,27.969998999999998,27.969998999999998,27.969998999999998,27.969998999999998,21.006245,0
2005,03,31,2005-03-31,27.98,27.98,27.98,27.98,21.013754000000002,0
2005,04,01,2005-04-01,27.809998999999998,27.809998999999998,27.809998999999998,27.809998999999998,20.886076,0
2005,04,04,2005-04-04,27.889999,27.889999,27.889999,27.889999,20.94615,0
2005,04,05,2005-04-05,28.0,28.0,28.0,28.0,21.028769,0
2005,04,06,2005-04-06,28.07,28.07,28.07,28.07,21.081339,0
2005,04,07,2005-04-07,28.23,28.23,28.23,28.23,21.201511,0
2005,04,08,2005-04-08,27.98,27.98,27.98,27.98,21.013754000000002,0
2005,04,11,2005-04-11,27.959999,27.959999,27.959999,27.959999,20.998735,0
2005,04,12,2005-04-12,28.120001000000002,28.120001000000002,28.120001000000002,28.120001000000002,21.118898,0
2005,04,13,2005-04-13,27.790001,27.790001,27.790001,27.790001,20.871060999999997,0
2005,04,14,2005-04-14,27.48,27.48,27.48,27.48,20.638233,0
2005,04,15,2005-04-15,27.049999,27.049999,27.049999,27.049999,20.315298000000002,0
2005,04,18,2005-04-18,27.139999,27.139999,27.139999,27.139999,20.382887,0
2005,04,19,2005-04-19,27.34,27.34,27.34,27.34,20.533094000000002,0
2005,04,20,2005-04-20,26.98,26.98,26.98,26.98,20.262728,0
2005,04,21,2005-04-21,27.5,27.5,27.5,27.5,20.653265,0
2005,04,22,2005-04-22,27.27,27.27,27.27,27.27,20.480526,0
2005,04,25,2005-04-25,27.530001000000002,27.530001000000002,27.530001000000002,27.530001000000002,20.675787,0
2005,04,26,2005-04-26,27.280001000000002,27.280001000000002,27.280001000000002,27.280001000000002,20.488037,0
2005,04,27,2005-04-27,27.360001,27.360001,27.360001,27.360001,20.54812,0
2005,04,28,2005-04-28,27.040001,27.040001,27.040001,27.040001,20.307787,0
2005,04,29,2005-04-29,27.33,27.33,27.33,27.33,20.525585,0
2005,05,02,2005-05-02,27.469998999999998,27.469998999999998,27.469998999999998,27.469998999999998,20.630722,0
2005,05,03,2005-05-03,27.440001000000002,27.440001000000002,27.440001000000002,27.440001000000002,20.608198,0
2005,05,04,2005-05-04,27.799999,27.799999,27.799999,27.799999,20.878571,0
2005,05,05,2005-05-05,27.75,27.75,27.75,27.75,20.841022,0
2005,05,06,2005-05-06,27.74,27.74,27.74,27.74,20.833506,0
2005,05,09,2005-05-09,27.93,27.93,27.93,27.93,20.976198,0
2005,05,10,2005-05-10,27.639999,27.639999,27.639999,27.639999,20.758408,0
2005,05,11,2005-05-11,27.76,27.76,27.76,27.76,20.84853,0
2005,05,12,2005-05-12,27.469998999999998,27.469998999999998,27.469998999999998,27.469998999999998,20.630722,0
2005,05,13,2005-05-13,27.34,27.34,27.34,27.34,20.533094000000002,0
2005,05,16,2005-05-16,27.629998999999998,27.629998999999998,27.629998999999998,27.629998999999998,20.750892999999998,0
2005,05,17,2005-05-17,27.82,27.82,27.82,27.82,20.893589000000002,0
2005,05,18,2005-05-18,28.139999,28.139999,28.139999,28.139999,21.133921,0
2005,05,19,2005-05-19,28.280001000000002,28.280001000000002,28.280001000000002,28.280001000000002,21.239058,0
2005,05,20,2005-05-20,28.24,28.24,28.24,28.24,21.209017000000003,0
2005,05,23,2005-05-23,28.360001,28.360001,28.360001,28.360001,21.299147,0
2005,05,24,2005-05-24,28.360001,28.360001,28.360001,28.360001,21.299147,0
2005,05,25,2005-05-25,28.24,28.24,28.24,28.24,21.209017000000003,0
2005,05,26,2005-05-26,28.450001,28.450001,28.450001,28.450001,21.366737,0
2005,05,27,2005-05-27,28.5,28.5,28.5,28.5,21.404293,0
2005,05,31,2005-05-31,28.360001,28.360001,28.360001,28.360001,21.299147,0
2005,06,01,2005-06-01,28.629998999999998,28.629998999999998,28.629998999999998,28.629998999999998,21.501915,0
2005,06,02,2005-06-02,28.690001000000002,28.690001000000002,28.690001000000002,28.690001000000002,21.546982,0
2005,06,03,2005-06-03,28.5,28.5,28.5,28.5,21.404293,0
2005,06,06,2005-06-06,28.549999,28.549999,28.549999,28.549999,21.441839,0
2005,06,07,2005-06-07,28.549999,28.549999,28.549999,28.549999,21.441839,0
2005,06,08,2005-06-08,28.48,28.48,28.48,28.48,21.389264999999998,0
2005,06,09,2005-06-09,28.65,28.65,28.65,28.65,21.516937,0
2005,06,10,2005-06-10,28.6,28.6,28.6,28.6,21.479392999999998,0
2005,06,13,2005-06-13,28.68,28.68,28.68,28.68,21.539474,0
2005,06,14,2005-06-14,28.77,28.77,28.77,28.77,21.607067,0
2005,06,15,2005-06-15,28.84,28.84,28.84,28.84,21.659637,0
2005,06,16,2005-06-16,28.969998999999998,28.969998999999998,28.969998999999998,28.969998999999998,21.757277,0
2005,06,17,2005-06-17,29.1,29.1,29.1,29.1,21.854904,0
2005,06,20,2005-06-20,29.08,29.08,29.08,29.08,21.839893,0
2005,06,21,2005-06-21,29.02,29.02,29.02,29.02,21.794826999999998,0
2005,06,22,2005-06-22,29.040001,29.040001,29.040001,29.040001,21.809847,0
2005,06,23,2005-06-23,28.74,28.74,28.74,28.74,21.584529999999997,0
2005,06,24,2005-06-24,28.43,28.43,28.43,28.43,21.42403,0
2005,06,27,2005-06-27,28.41,28.41,28.41,28.41,21.408953,0
2005,06,28,2005-06-28,28.700001,28.700001,28.700001,28.700001,21.627489,0
2005,06,29,2005-06-29,28.67,28.67,28.67,28.67,21.604881,0
2005,06,30,2005-06-30,28.5,28.5,28.5,28.5,21.476770000000002,0
2005,07,01,2005-07-01,28.6,28.6,28.6,28.6,21.552126,0
2005,07,05,2005-07-05,28.860001,28.860001,28.860001,28.860001,21.748058,0
2005,07,06,2005-07-06,28.65,28.65,28.65,28.65,21.589806,0
2005,07,07,2005-07-07,28.719998999999998,28.719998999999998,28.719998999999998,28.719998999999998,21.642557,0
2005,07,08,2005-07-08,29.07,29.07,29.07,29.07,21.906313,0
2005,07,11,2005-07-11,29.280001000000002,29.280001000000002,29.280001000000002,29.280001000000002,22.06456,0
2005,07,12,2005-07-12,29.34,29.34,29.34,29.34,22.109776999999998,0
2005,07,13,2005-07-13,29.34,29.34,29.34,29.34,22.109776999999998,0
2005,07,14,2005-07-14,29.370001000000002,29.370001000000002,29.370001000000002,29.370001000000002,22.132389,0
2005,07,15,2005-07-15,29.41,29.41,29.41,29.41,22.162520999999998,0
2005,07,18,2005-07-18,29.26,29.26,29.26,29.26,22.049485999999998,0
2005,07,19,2005-07-19,29.49,29.49,29.49,29.49,22.222811,0
2005,07,20,2005-07-20,29.65,29.65,29.65,29.65,22.343384,0
2005,07,21,2005-07-21,29.43,29.43,29.43,29.43,22.177592999999998,0
2005,07,22,2005-07-22,29.610001,29.610001,29.610001,29.610001,22.313238000000002,0
2005,07,25,2005-07-25,29.48,29.48,29.48,29.48,22.215279000000002,0
2005,07,26,2005-07-26,29.549999,29.549999,29.549999,29.549999,22.268023,0
2005,07,27,2005-07-27,29.67,29.67,29.67,29.67,22.35845,0
2005,07,28,2005-07-28,29.879998999999998,29.879998999999998,29.879998999999998,29.879998999999998,22.516704999999998,0
2005,07,29,2005-07-29,29.68,29.68,29.68,29.68,22.36599,0
2005,08,01,2005-08-01,29.719998999999998,29.719998999999998,29.719998999999998,29.719998999999998,22.396132,0
2005,08,02,2005-08-02,29.93,29.93,29.93,29.93,22.554382,0
2005,08,03,2005-08-03,29.93,29.93,29.93,29.93,22.554382,0
2005,08,04,2005-08-04,29.68,29.68,29.68,29.68,22.36599,0
2005,08,05,2005-08-05,29.43,29.43,29.43,29.43,22.177592999999998,0
2005,08,08,2005-08-08,29.32,29.32,29.32,29.32,22.094707,0
2005,08,09,2005-08-09,29.5,29.5,29.5,29.5,22.230349,0
2005,08,10,2005-08-10,29.469998999999998,29.469998999999998,29.469998999999998,29.469998999999998,22.207736999999998,0
2005,08,11,2005-08-11,29.68,29.68,29.68,29.68,22.36599,0
2005,08,12,2005-08-12,29.52,29.52,29.52,29.52,22.245417,0
2005,08,15,2005-08-15,29.610001,29.610001,29.610001,29.610001,22.313238000000002,0
2005,08,16,2005-08-16,29.26,29.26,29.26,29.26,22.049485999999998,0
2005,08,17,2005-08-17,29.280001000000002,29.280001000000002,29.280001000000002,29.280001000000002,22.06456,0
2005,08,18,2005-08-18,29.24,29.24,29.24,29.24,22.034418,0
2005,08,19,2005-08-19,29.27,29.27,29.27,29.27,22.057026,0
2005,08,22,2005-08-22,29.33,29.33,29.33,29.33,22.102235999999998,0
2005,08,23,2005-08-23,29.24,29.24,29.24,29.24,22.034418,0
2005,08,24,2005-08-24,29.09,29.09,29.09,29.09,21.921379,0
2005,08,25,2005-08-25,29.16,29.16,29.16,29.16,21.974127,0
2005,08,26,2005-08-26,28.959999,28.959999,28.959999,28.959999,21.823418,0
2005,08,29,2005-08-29,29.139999,29.139999,29.139999,29.139999,21.959055,0
2005,08,30,2005-08-30,29.07,29.07,29.07,29.07,21.906313,0
2005,08,31,2005-08-31,29.4,29.4,29.4,29.4,22.154993,0
2005,09,01,2005-09-01,29.440001000000002,29.440001000000002,29.440001000000002,29.440001000000002,22.185125,0
2005,09,02,2005-09-02,29.34,29.34,29.34,29.34,22.109776999999998,0
